BillID,FirstName,LastName,Total,
BC-942154EB475D144B,Sterling,Murphy,473.1,
DTO-59C95FDCE7C18481,Skylar,Duran,188.34,
CNM-70974E946D82EECA,Tate,Freeman,560.04,
R&R-57D6EFE0F70EF0FB,Orion,Wiley,314.34,
B-A0AF5F0902339EC8,Ellie,Parker,100.71,
MR-701F702B35200A21,Zuri,Cooley,374.08,
K-0BD364279DEBF614,Daniella,Gomez,371.62,
TBC-CC0FC1C501652ECA,Josephine,Knapp,406.49,
TBASTC-0119B4428F251AB7,Forrest,Horton,379.18,
G&D-30F58039644762A7,George,Quinn,83.94,
B-F5876A10E3CD35DC,Raelyn,Hebert,271.8,
P-3B3B1E36DAEF9AB1,Amiyah,Schwartz,126.88,
GHL-F0C574D18DD272F1,Eliana,Golden,642.45,
IF-651E5E21B7EC7EC1,Joanna,Conley,447.3,
RKT-5CE743B0B27E68E6,Jason,Kelly,137.38,
TH-E7F03AC72A080730,Marcos,Colon,365.4,
BF-55ACC4807E26DF32,Kiara,Cooke,268.44,
TPL-3C7309ED68218DFF,Mckinley,Rangel,155.1,
BS-12AAA62F82F58B26,Madison,Benjamin,630.84,
D-33D347C7F1A1F96E,Scarlet,Rangel,198.88,
WU-59B79314B24E174A,Nayeli,Mcdaniel,273.9,
C-F955E52BD4B5E4D4,Quinn,Greer,460.13,
BA-547E1C51D9AC4A00,Emerson,Wilkins,507.6,
SL-4D6A0C552E7E1A73,Ashley,Schaefer,235.14,
NVATJH-2335E395E482EB92,Vivienne,George,293.31,
SB-CEC2B2AF1D4FB520,Mira,Parks,413.4,
MPH-DC24B9BE9D735D54,Moises,Hale,328.18,
OEG-FA06A626A4493497,Brinley,Melendez,582.0,
KCB-CAD9E53316B6C407,Saylor,Hebert,228.89,
BT-BF37943C630E17D5,Selena,Morris,141.89,
SGTB-A76EBA86B88E6D3B,Xavier,Kidd,191.4,
D-4A50E44B9D38CA01,Lia,Dawson,238.49,
BA-5C5846DFFB5E5EE6,Skye,Kane,382.74,
V-27CE8A59B4758305,Alyssa,Bautista,296.36,
D-28AB8625861ED062,Victor,Cherry,301.16,
BHS-EAADB8BD114DE007,Celeste,Bautista,338.08,
SS-8C910405CE6ECB2B,Ainsley,Freeman,373.72,
TVTR-BF2627547A227A8D,Samuel,Joyce,171.8,
VB-360A3ABBD73F7E5F,River,Goodwin,310.8,
BS-835E784CB1ADD091,Brynlee,Dalton,512.95,
D-54C510831BC34356,Josephine,Holden,18.3,
P-36024F6913929E86,Celeste,Bautista,467.02,
BS-C0DBFF1CEB6AC773,Kane,Mckinney,460.13,
BG-BC1045D12F1FA81B,Juliet,Young,91.78,
AB&R-E38AFBD13D54F76A,Raven,Doyle,118.75,
K-843CE34DE66A51C2,Eliana,Wallace,184.49,
D+C-37A35A94E849DB81,Malia,White,463.2,
MS-44137847F1931000,Tristan,Potts,224.4,
IF-F62A986CFC09BE3F,Braelynn,Romero,337.8,
SDS-7FE0B92AB984BC19,August,Moore,622.14,
CWAS-3AC534CF4DA713B9,Clayton,Armstrong,238.49,
AB&R-FC80545C056D1875,Emerson,Wilkins,272.91,
S-20FB82587FDE5F51,Angela,Duffy,309.3,
TB-42E000DE95DFD7C9,Jaxson,Cervantes,197.1,
ERB-3D7F2C32D42EFC3D,Brynlee,Dalton,348.0,
J-871461D1CBF089A6,Ana,Rich,188.1,
TPL-420F0403FD46A37F,Robert,Pennington,273.6,
BT-5CCA21A2B45E1E25,Wesley,Krause,151.2,
VB-23EA847B15A0752C,Tyson,Mcconnell,620.09,
TVH-C3C7B54DB3B9293C,Noel,Robertson,416.4,
CWCL-3D8A1BD4593ED7D9,Eva,Dickerson,147.56,
G&D-7DE13FF87DCD6F86,Alexandria,Clayton,365.1,
D&G-5126CF1693C8383D,Sofia,Cline,469.39,
BR-32697629E24B8849,Esther,Perry,169.2,
SM-A4D3C5331D9B1396,Silas,Mcfarland,92.1,
F7-EE06773E9F4B2E14,Oliver,Mccall,75.25,
H&FPH-34C57B7D9D524FBD,Ivan,Good,365.96,
BS-6541314351C47E85,Serena,Estes,251.93,
P-86C1AEDA4ED2AA57,Weston,Reese,167.05,
M-01268D47F456A113,Harper,Turner,528.29,
KCB-4998DC1C32550FAC,Gracelyn,Dunlap,170.7,
TCB&G-7FE53B8D0B8E65D3,Jordyn,Archer,131.98,
TCB&L-D105058FC9571B0A,Adeline,Archer,292.77,
MTB-6BE33D8B5AD3F24D,Malcolm,Walters,188.39,
TD-B968FB5E5DBD8EE6,Hazel,Avila,407.87,
MR-B00197CA38E896C6,Braylen,Atkins,525.57,
R-A1C7E1669D96F11D,Braylen,Bender,235.5,
TBU-FAC2C051BF8B11E4,Willa,Tapia,360.9,
BF-F2A908EBD6F4AE62,Kade,Olson,386.66,
3T-0ADFF62326C9884E,Dexter,Jackson,270.3,
SGTB-AB51568143993136,Nico,Valencia,131.7,
SM-62A1309C22B85AAB,Aubree,Salazar,288.6,
TKDC-B1AF1AFED5C29213,Morgan,Riley,305.27,
G-CC2A81B99CF1D9CD,Ricardo,Freeman,130.14,
A-614F1C466E2E7FF2,Annabella,Mata,269.36,
TD-FB7625E08F44D4E4,Ariana,Bauer,441.76,
BA-7B34C729137844DE,Ruby,Cardenas,132.25,
MR-BF89B7C2959C55A8,Josue,Moreno,392.95,
D-1A64B7ADBF89A488,Corbin,Dodson,329.06,
C1-0CFB1D481C4764DE,River,Shepherd,468.78,
CC-BD152E61BA2922A8,Lilah,Camacho,328.5,
TPL-61FEC46CD4BDCB53,Amaya,Baker,340.44,
A-E82E35248A48AC8F,Sean,Haas,347.65,
D+C-7DD15A55015C4CC0,Pablo,Noble,175.78,
D&G-0990E1697B5C9478,Zayn,Weiss,317.7,
TBU-99F716C151B9211E,Robert,Pennington,262.5,
TGITR-5A5F5E67EC4A35B9,Roberto,Bowman,204.0,
D&G-359748E9BECD7135,Sean,Saunders,375.22,
HS-04CC6F6B74C1DA45,Andrea,Estes,290.7,
EO-B6E116375BCA95E4,Diego,Hart,253.18,
SGTB-C29BB94CA20113C6,Kane,Mckinney,369.0,
P-9F82CCF4F7A6D9CE,Paris,Holmes,400.2,
L-A09265AD8EF594A0,Gabriel,Burgess,262.78,
M-0842DDCF3B44C5FF,Ashley,Guerra,293.95,
PP-F74B93CAA1404710,Vanessa,Franklin,239.1,
B-BAAF0C9615B5CEE1,Londyn,Hartman,339.3,
BTB-393F4A77F314E787,Adonis,Kidd,193.8,
SGTB-0B73E7B2EB9E11B4,Kiara,Cooke,150.3,
TVTR-61F808DFC6F2E3A8,Kennedy,Shields,57.3,
BA-549CA96C01050C7A,Samuel,Maynard,300.6,
CC-40E50AF4E04A3360,Addilyn,Downs,413.27,
DR-94B3F960E9022382,Sawyer,Costa,526.13,
R&R-735AC66F05623D01,Parker,Glass,108.51,
TVTR-8361EE9231F3E456,Warren,Obrien,114.0,
K-AAAB00F9D2B09658,Jazlyn,Hicks,573.85,
MWL-CC9270893EF803A9,Camden,Robinson,201.9,
R-01C85FB1D8D12048,Kimberly,Holt,159.28,
SS-11623C37DB21308F,Skylar,Mcfarland,492.5,
SL-AC75BDECFEEFC6D0,Jenna,Villa,79.19,
TW-E53C328FE266AD3B,Gideon,Warren,286.66,
R-0BC932B2363F11E3,Malia,Poole,270.56,
B-F4037BD8056A5636,Hector,Landry,282.29,
D-1F746807709F3437,Sydney,Ferrell,612.3,
VB-68E26242B4B8A334,Madelyn,Meyers,702.59,
P-DC9E8669AFA8BDA7,Kennedi,Wagner,61.49,
TDR-129FE555846DDA43,Faith,Weber,298.67,
B-333F93815C9C1C78,Raelyn,Sweeney,624.81,
IF-9D18644D68F76915,Victor,Ochoa,108.0,
DR-18850AC7FA5DC480,August,Moore,311.1,
EO-B387385E95F47ACE,Emiliano,Castro,93.3,
TWP-6B51F05B18D91ED6,Amira,Hardin,408.88,
TDR-D5AEE451E9EE2ADC,Josephine,Knapp,392.66,
MR-68A45AD4C20E60B0,Archer,Crawford,523.14,
V-D0C4770AFC694EA1,Madelynn,Best,467.39,
CWAS-33F94265744CE129,Teagan,Flynn,359.1,
BS-F9AB2104826BAFCC,Kash,Lindsey,304.19,
BA-98F17F289CC46F08,Mckenna,Rubio,285.9,
TB-43702BD0DB093E73,Harper,Farley,209.05,
VB-07ED7B7468D17E84,Lydia,Brennan,312.55,
TOSB-5BD040774ACAA066,Noel,Robertson,418.97,
SB-78A78409AD878E9F,Odin,Esparza,198.0,
TOSB-6FFDC646987EC576,Levi,Bell,182.1,
J-28B30A935C9FC2D4,Gabrielle,Duarte,644.1,
TDR-622B47FA5AC8A2F4,Bennett,Hunt,406.8,
C-5DFBA1A72D47667E,Otto,Simpson,166.8,
BA-0E80886384BD1E26,Easton,Wu,287.0,
S-4FCF086E21CBB0FC,Rhys,Rowe,270.88,
DR-2902BCFCA8363532,Annabella,Mata,269.28,
MTB-FAA162EC446ED087,Gracie,Espinoza,112.2,
SM-B936CDDC09269D0B,Aaron,Parker,248.7,
SB-67EE2D2C62C71CC4,Hayden,Kirk,411.8,
D-7391F0851EC72201,Alejandro,Barker,371.1,
BB-914614750C2F0026,Malia,Poole,269.91,
P-259B15C3F5349037,Hudson,Cole,405.51,
TVH-B466D7CA50B265E9,Messiah,Miller,292.41,
GG-E2240AFD116C950E,Grant,Shepherd,266.98,
R1-C1D44F42EDF84F28,Katelyn,Chen,277.7,
SGTB-A5C1D444FBFDA74E,Sylvia,Wiggins,347.1,
BS-CC8BBD9954557E79,Avery,Tate,293.06,
BTB-D527F61F5AD5D9FD,Genesis,Whitehead,455.09,
TA-3D58A9C2270EE805,Zane,Robbins,261.0,
TB-F9ED92DD611F8FE5,Sullivan,Parrish,463.46,
BB-53D0AC80E64DBEF4,Jennifer,Nash,311.68,
P-542F8F849FAEB070,Anna,Maxwell,496.42,
TWP-D38D36E63801FFD0,Maximilian,Robinson,186.0,
BS-B091A62CAFCC29B2,Royce,Pierce,394.98,
BF-31A5F2F40DDF285F,Troy,Conner,120.27,
R-2B21B28881FD9CB7,Patrick,Beard,448.16,
C-E53B50CED7B43FCA,Lilliana,Harrison,457.65,
B-FA0E00812CB37D00,Camila,Henry,342.9,
G-F6131096120883C1,Sabrina,Ochoa,351.58,
TSD-87FE86AD3F812E8B,Related Post,Kane,385.5,
B-8BACCA5388A9AA79,Abigail,Shaffer,159.3,
M-078DA825F19FE2A8,Jordan,Bass,298.2,
TBU-9D7B5FE8381B8E8D,Morgan,Beard,515.04,
SS-10E522D733B3E428,Ezequiel,Brady,167.64,
P-E5E3C785FF1188EA,Amira,Romero,207.29,
PP-B3D43A9BBEBE0915,Camryn,Cardenas,369.26,
B-A5E9B9A0912C1819,Ivy,Saunders,270.87,
HC-F23FB61451E642A7,Jesse,Hess,192.57,
D&G-613C2CFD8A8160C1,Jose,Bass,251.1,
TW-5C1CDCAF59391B4B,Jared,Fisher,134.94,
V-7710FA44D1DA1918,Logan,Calhoun,291.85,
TH-59A30E52CF72A7A0,John,Sloan,78.6,
SM-221F4BA902AB84C1,Jude,Mckay,449.35,
AS-CFEF6B9D2F89CF3C,Rhett,Huerta,610.98,
TBN-688A2303BA09E7A6,Sterling,Mcconnell,666.85,
TWP-9750AEE0AD3F20FC,Troy,Conner,273.86,
BC-117A5FCE88E8E21D,Skylar,Mcfarland,145.49,
AB&R-63159D64BEA5B9CA,Avery,Tate,479.98,
MB-FF9F42478A5E714D,Maryam,Hudson,536.29,
CNM-4173434E004B0CAE,Melissa,Burke,195.88,
P-D76851279E237146,Bella,Burns,253.42,
OEG-5E070A5376D9537E,Austin,Flynn,283.48,
S-9D2B0443F72D7FC6,Lane,Gomez,296.38,
TOSB-FAF08D2D946E7669,Melody,Bray,371.69,
D-38A336F040716068,Jayson,Mckay,386.92,
R&R-793C772D9C598805,Leila,Garrison,276.84,
OEG-75730F2A670D40E0,Theodore,Bryan,534.3,
D+C-037A2FF1757F8487,Raelyn,Sweeney,400.72,
A-F28E1878B4A3C160,Major,Duffy,309.25,
BS-1DE291589C39856C,Sophia,Wall,245.68,
MDCB-DCEB532E5863A84D,Sylvia,Mitchell,289.79,
MB-11B683B4848B58F6,Legend,Lawson,323.08,
DR-CE05E9DFFA5F2816,Saylor,Ayala,363.82,
TO-A34DA9316F0AEA66,Genesis,Whitehead,481.38,
D-37FD70AD957FE29D,Madilyn,Delacruz,291.85,
TCB&L-8A8E1A80D994F0B6,Bryson,Glenn,431.69,
S-375B76FDF46DCF2E,Vivienne,Torres,185.39,
AS-EC2FDD0B500605F6,Ibrahim,Cuevas,353.86,
BA-ABEA5B302AEB020A,Lila,Hinton,344.65,
CC-433482C90B606C01,Finn,Hess,35.4,
B-60AD8B4DEF4C9C61,Braxton,Walker,347.66,
BHS-F73BA0EBB4BBFA01,Isabel,Holt,353.3,
TSD-DFF606CE29F85567,Sylvia,Wiggins,354.23,
TDR-747CC9217E8229B5,Gage,Wall,440.08,
B-8B408EBA89FA478A,Dylan,Donaldson,638.31,
HC-8A2CE6944421A122,Xavier,Schaefer,229.18,
MPH-BD01D0AFAA568520,Wyatt,Rich,73.2,
AS-AC42A3FB0BDA1815,Karter,Wheeler,289.16,
TST-A8DE051EA82DA684,Tate,Decker,223.2,
3T-2F23241E187D4664,Daniel,Jones,415.44,
TW-EC007A5E9CD6E3D5,Kaden,Santana,198.88,
SL-5E49743844C3700D,Presley,Madden,452.4,
GGJ&MB-EF26B546DCE4080E,Lena,Franco,236.4,
B-CC6AC723150238C1,Albert,Kraus,419.64,
TMR-A8308F81FFEAA50A,Lane,Gomez,554.92,
D&G-BFC0746620F9CD4B,Sydney,Ferrell,185.68,
MWL-3B1D0BEB793DE076,Carlos,Hoover,220.45,
TO-8297AEDA6C3E9BCB,Xander,Gordon,182.68,
SS-103D49B9DF349830,Felix,Guerrero,227.05,
O-D096BA06480A715C,June,Pollard,227.7,
LL-AB9ECFFBA577D610,Grant,Black,188.94,
GG-C33C3080D42313DD,Major,Duffy,288.29,
NVATJH-FB83B0B5785BFD41,Saul,Barnes,403.16,
BHS-969F8B2E34E79C9E,Collin,Decker,298.1,
TB-2C9A85CA72F83FA6,Calvin,Best,190.78,
ASL-2EEC8FE895FC648A,Robert,Shannon,413.36,
F7-B0B652FAF5DA1AE3,Grant,Preston,408.22,
AB&R-91939236278FBADC,Patrick,Beard,345.87,
BHS-4CA31CC419E39BD4,Brody,Lowery,439.09,
TCB&G-F5328349A5F29C3E,Joseph,Brown,154.76,
TST-52733EFA5CBCB39A,Hudson,Cole,341.1,
R-141AAF2851A22E49,Serena,Estes,406.16,
OEG-93C6F2D89E84A761,Madeleine,Bender,225.6,
TBN-9532F5CAE879901E,Cadence,Ford,347.38,
BT-8BC32A571981EA65,Elliana,Meyer,228.29,
D&G-7C2716715CAD90F5,Asher,Rivers,151.2,
C-7820EA77DC827098,Briana,Armstrong,172.78,
M-BCF14B8196FB3E30,Aviana,Wilkerson,273.3,
V-0BFB64C5B6A78EDC,Ana,Rich,498.9,
NVATJH-0FEE8672884D7564,Raven,Rollins,332.7,
SB-E1A4F9595E37E1E1,Mira,Miranda,327.28,
C1-CD9184E88C79EE0B,Eleanor,Bonilla,473.94,
TGITR-209B116BB23C1FA3,Otto,Simpson,95.1,
PS-BE7996B4BCFEB4E9,Leslie,Kline,156.59,
TBASTC-28E7211E2E6195E5,Victor,Cherry,148.5,
RKT-47E25E1B864FD8CA,Ella,Dean,669.24,
TMR-AE68990058392EE7,Kylie,Sutton,264.0,
NVATJH-8A0D3EC134FEAEF9,Malcolm,Summers,149.06,
SB-32C72D2E1869DE31,Makenna,Vaughan,498.6,
CC-6C7423BAE19197EB,Amiyah,Schwartz,199.5,
B-25FA5F3128289B76,Braylen,Sloan,295.45,
BA-E3797BB342A28ACC,Kaiden,Warner,416.1,
MR-6E24574071458882,Andrea,Flowers,238.2,
BC-B896BC5B9CB29FD9,Iker,Gallegos,416.7,
RKT-22185CDCB563578D,Vincent,Dalton,422.93,
E-61EA3FCFD8982EF7,Mary,Shelton,253.45,
P-E58EB01B97BF4367,Haley,Oconnell,217.73,
G&D-F838378C55DCFC69,Raelyn,Leon,431.96,
BA-9AA55A55D5748582,Valentina,Flynn,111.59,
NVATJH-58DB7C1F4E38F92C,Kyla,Berg,293.7,
O-D16227D92BF0853D,Jeremy,Velasquez,240.2,
R-957FABC35C786D74,Ruth,Berg,318.83,
SGTB-CCE7A65CE7A0E1E4,Evelyn,Lester,369.85,
PP-3354A67532AB8A55,Aaron,Parker,294.89,
BS-F07CD0632DB1E64B,Journey,Dickson,254.36,
MS-70B76A47FCFACD1E,Stephen,Rosario,550.46,
L-5B721D2BA9971052,Thomas,Lin,246.54,
GG-84E08F3B197A56D7,Margot,Stout,153.9,
BA-B063AB6F69CE92FF,Jameson,Dunlap,460.45,
C-BBAF930A6878B366,Aliyah,Edwards,528.56,
P-1ED1A4674C8EC517,Ariah,Garcia,134.05,
TBN-2AF75F72D38488D1,Princeton,Cooke,456.24,
C-C47042A36D18F8BF,Hunter,Mann,233.7,
3T-406403609D54390D,Lawson,Conner,437.33,
TCB&G-4D4982A83A9F5B41,Bryson,Glenn,166.15,
TGITR-ED638740EE937C3A,Amiyah,Schwartz,228.84,
PP-D0A93679DFF00EF1,Archer,Crawford,190.45,
KCB-066CAFDCB6C81476,Raiden,Olson,732.25,
BTB-3F3E8AC530E7E807,Moises,Bonilla,282.56,
R-5C88F885511C51C0,Laura,Schmidt,139.75,
TKDC-21D9854625FA628C,Aria,Sosa,284.03,
B-DEA07FE2BA8336CF,Delilah,Gardner,333.52,
PP-68FA794BDEED3088,Maximus,Hebert,247.15,
C-27310F8FB6A0CC21,Hazel,Phelps,268.11,
BHS-8580E155A2BC5475,Francis,Shepard,490.68,
DTO-8B68F07649623994,Lyla,Cook,294.6,
CNM-B7E616FB4D00B971,Martin,Butler,559.78,
GGJ&MB-78B3E2F779284F71,Peyton,Church,243.6,
OEG-64FAAA3C7F3D54B9,Kason,Cardenas,394.2,
BTB-259EECC193C23B35,Gage,Wall,283.45,
BA-DA773F7A3EB2EF45,Holden,Bentley,556.75,
R-0A74AA0BEA4F4D63,Margaret,Mcintyre,301.45,
SS-B4FF0ADA21DF51A9,Felix,Guerrero,69.6,
TBRATBH-CA23A5117AF655CA,Fabian,Boppana,119.1,
GGJ&MB-13D181E7E7AF8040,Briana,Armstrong,156.9,
BG-A18CD495D4F239E7,Amy,Sherman,73.19,
C-45A9A06DB819E19D,Shane,Warner,94.8,
H&FPH-1B703EEFAA43333F,Rocco,Wyatt,101.09,
DK-76A259DF4DFF5C88,Mckenna,Rubio,309.15,
PP-FA5BD4CF71238278,Phoenix,Compton,346.16,
TBN-5692E4D19C0FFF80,Thiago,Kidd,542.39,
SGTB-B922719F5B910D93,Sterling,Mcconnell,185.7,
P-03857F5202531CA5,Jax,Stanley,372.82,
BA-346E9F62132E66B7,Lia,Dawson,93.81,
BA-0535A5A89FAE4767,Madison,Moreno,290.1,
BB-C42AEEA528F7E779,Genesis,Crane,258.6,
BA-5CCD6FCFA7A29B8B,Melanie,Gutierrez,272.65,
TUBACG-BB8F83D94E62EE92,Parker,Bowman,165.23,
3T-8E8983EEEAD83468,Juliet,Young,790.76,
E-58F1E880A628266E,Kian,Parsons,405.85,
A-94C0617816DCFAEC,Lilly,Sawyer,244.8,
TBASTC-172D6550C760B1DC,Zayden,Manning,257.1,
K-223BE5F911632CA3,Jay,Munoz,48.0,
BA-DDBD5FFCE3366A6A,Carly,Duffy,147.57,
SM-54A3F35F3796D365,Caleb,Mason,414.0,
SGTB-51806983EA658812,Silas,Mcfarland,530.1,
OEG-CE7CAE4540A52DDB,Vanessa,Todd,436.18,
MPH-733A54A1FB925CAD,Daniella,Richards,424.16,
ASL-61CFB74A0BE8CBE2,Kenzie,Davidson,458.94,
R-DF80AC36147A8781,Braxton,Forbes,214.8,
D-BE383EF4F6FB1B2B,Olive,Marsh,443.4,
3T-356DA022A80FCDF2,Rosalie,Bass,415.5,
EO-B833702467F073C8,Kyla,Berg,76.48,
P-7DEE52B1912C82DA,Georgia,Ayala,49.48,
O-F24AD3A26FAFA04E,Angela,Bryan,502.66,
GG-2BCB00DEAFAC86E2,Jude,Harrison,81.59,
TGITR-40B167834D587C81,Kane,Mckinney,381.21,
R-2F5D49BABBEC8D39,Parker,Bowman,324.55,
NVATJH-2F397C9662DD373D,Margot,Stout,188.4,
D+C-713BC972B061B3D7,Genevieve,Bowman,267.89,
S-74DB4377AE56A97F,Juliet,Mccullough,323.63,
D&G-20C1F946DF322595,Austin,Dickerson,173.68,
SS-DF3170BBECB43A83,Maia,Zimmerman,411.89,
TD-04823005186E0C81,Ruth,Berg,338.94,
B-C555F0A45E70ADD5,Andrea,Flowers,76.5,
TPL-7FB12F4E4AAD8C61,Ashley,Guerra,297.6,
BTB-954CC86A27D12494,Alex,Richards,470.95,
TSD-F37F0C344222A34C,Cataleya,Carney,313.2,
C-D4CA217C03E63824,Leland,Fields,285.55,
TCB&L-E7627F06AAE9B2AB,Madelynn,Best,651.23,
A-51147476EB0E0CA7,Devin,Lamb,200.58,
TBN-63EBAAA91AE474E8,Paisley,Mcmahon,177.85,
BA-6B2EE5C657DD519D,Averie,Dyer,488.28,
TSD-75532CB610D79B6B,Selena,Morris,388.44,
MWL-9245C70AB4ACD09B,Skylar,Mcfarland,388.76,
TOSB-3303175D035243F1,Adelaide,Merritt,136.5,
TBRATBH-84A22FFF4D53FCCA,Sarah,Holder,123.28,
SB-CBCA9988E59DC221,Remi,Chan,386.66,
TD-FADE0B0E0C3185C1,Leonardo,Dawson,360.25,
GHL-9CEAEC05C3CDC73E,Rhett,Huerta,91.15,
BC-0E6A40767F32A2D4,Kamden,Henderson,391.2,
CC-74988D1904728091,Natalia,Bray,78.29,
D-A6C1BC86F87DBD0E,Roberto,Bowman,246.3,
PS-50D3B62D02F8F92F,Ella,Fisher,157.78,
BF-D277DA912B5B8B4A,Tristan,Potts,424.72,
PS-6C8D9BF7EA42DFF8,Kason,Haley,206.05,
TPL-9294A18A2D0AB0B2,Leland,Fields,313.14,
J-EC5AADD4ED0B09C5,Adam,Pearson,459.89,
GHL-3B9754CE7904AF44,Thiago,Kidd,148.5,
C-16930E46E97EA6A5,Margot,Cantu,284.35,
O-536C6DB4213EFE6D,Margaret,Ward,358.79,
AS-BD6C8305AA2FC4FA,Teagan,Flynn,267.74,
TBRATBH-CC1483A0AA491C6A,Aria,Walls,296.34,
S-BB3F61CA1840207A,Lana,Garcia,268.5,
C1-89142DDE55EF354D,Augustus,Cherry,375.9,
DTO-6567F931473BC049,Noel,Wood,157.75,
BA-D692658C2B0D7CCF,Melody,Payne,135.6,
S-6C5101B514C37B55,Isaiah,York,152.04,
BHS-F4603E4E47514650,Lauren,Mcgrath,173.68,
MDCB-8366EDC08FE782F1,Chloe,Davis,89.4,
TBC-B14A29994811BBE8,Isla,Morrow,440.96,
P-8963112166CCCA8B,Winston,Martinez,212.67,
GGJ&MB-1A9C3398DA69D024,Michelle,Navarro,249.0,
O-9DDFC5B85C277AD2,Gael,Holden,108.28,
V-D5B66F6AFAC40A45,Jay,Munoz,209.36,
BS-23A3E82DE85C1DA0,Lennon,Larson,74.7,
P-E26F3FFD271417EE,Robert,Kirk,358.74,
TBASTC-7C4D1BD3606BCC2B,Madeleine,Bender,278.65,
BS-B24EC3FF757DA6BF,Nasir,Estes,496.19,
D-ED043F571206987C,Bennett,Hunt,516.21,
BB-A429DC84ED17D3D2,Amiyah,Thompson,214.14,
D-803E192B842DB1A8,Kayleigh,Beard,534.59,
A-492A97C91D48F038,Aria,Walls,131.4,
H&FPH-CBFBE9C79381F014,Amaya,Baker,185.9,
O-41BE53ABC88250D9,Corbin,Gross,402.49,
J-BDF5D348ABF900DF,Beckham,Mosley,248.95,
G&D-71D5474669E0FC09,Brian,Petty,550.78,
MTB-5B47BFE09DA0D711,Mckenna,Rubio,317.1,
BS-AF83876CFE228FC8,Dalton,Osborne,122.1,
TW-6B359A1D0E284769,Legend,Lawson,138.0,
R-26696C16688FA993,Elle,Patel,203.06,
TBC-882FC727FA98BEF3,Josephine,Dudley,479.95,
TWP-DA206A267A3D55C9,Preston,Bruce,107.39,
D-2A38E57337A5977F,Rosemary,Pena,191.7,
V-CCC4C2719DDFAFB4,Augustus,Cherry,167.66,
PS-915BD0E55B76DC3A,Kali,Acevedo,106.74,
NVATJH-AF162E8834FB1531,Emiliano,Parks,159.9,
K-93E2828CC951F068,Ibrahim,Holden,487.15,
R&R-718FE416F7F8E81F,Holden,Hunter,304.5,
TD-6F3B3346ACB3B16D,Nathaniel,Hobbs,135.6,
J-54D6F00CAE80ACE0,Elliana,Meyer,383.09,
H&FPH-F6B9AF5C3DB9C80A,Margot,Cantu,213.85,
TA-06255C17F27024CF,Makenna,Avila,266.35,
BA-5D6044202B3A6F96,Joanna,Garrett,199.16,
EO-B20CD143A65F812E,Jamison,Maldonado,288.27,
A-C787A3FB569B2120,Esteban,Pratt,110.1,
SM-C4A2CB0059D99DD5,Cheyenne,Lee,442.76,
TVTR-3A18085DC6999855,Kason,Cardenas,33.9,
MTB-72DF6219B831D669,Devin,Lamb,299.34,
WU-B0B7136834BD58DD,Jeremy,Chambers,622.38,
GGJ&MB-DA36A96D998E81F8,Xavier,Kidd,139.8,
O-BF11C266EAAB83C2,Trenton,Simpson,233.7,
BA-D05A4201A888CF86,Braelynn,Romero,370.69,
BS-D0E0DFA0212882F7,Melody,Bray,153.0,
TVTR-F33EF8D76279ADFD,Maia,Ortega,178.8,
MS-4BA179B7791CFA08,Ella,Fisher,38.09,
MWL-19AA13E96042D7AE,Macie,Harmon,406.77,
J-B6BC24C025107A8E,Orion,Dillon,451.73,
K-AE0F3F5D47637C73,April,Dodson,374.94,
H&FPH-6EA0936324921494,Stephen,Soto,394.99,
P-1CC1087E4904AFB3,Legend,Lawson,205.79,
TKDC-19B19D8118BB59C3,Silas,Mcfarland,95.96,
KTRL-DCE2F2969DA73513,Ivan,Good,216.84,
DR-12721F042998E759,Related Post,Houston,217.49,
TD-D059AE8B88F8763F,Aria,Sosa,193.16,
R1-FB0424ED79189E7A,Emily,Valdez,166.5,
M-C9DFA8BFDB4CD106,Cayden,Tate,384.6,
R1-F9BF534D90F9F57A,Maria,Olsen,505.72,
MS-63B102ED8F46538D,Hunter,Mann,136.2,
SB-5BF2F95B8BF9756C,Marcos,Mcneil,444.52,
V-6E959BEA17350947,Kelsey,Wilkerson,95.91,
DTO-1F39129197AD6FD1,Maximiliano,Young,357.3,
B-C7501518FC4AEA60,Ivy,Saunders,205.18,
D-B939A70CF217D07E,Ashley,Leonard,173.97,
MR-9C0ED102A11A14DE,Maddison,Wu,418.2,
SL-1FB5689D4D5551CB,Javier,Chaney,166.2,
TST-0E50FBAEA3300C01,Gabriel,Burgess,229.5,
V-CC29D9758A3F801F,Emma,Pineda,536.31,
PP-78BF0FD97E7C2ADD,Trenton,Friedman,404.95,
PS-5235EC018F2A8E00,Camilla,Patrick,76.5,
TKDC-1681ECBD910FDC0D,Bennett,Hunt,614.29,
G-03D15733DC4B24BB,Miracle,Mckay,510.3,
K-98C79F0711C7F880,Allyson,Cantu,145.75,
B-670389D5727D01F4,Dylan,Sherman,263.97,
CWCL-1476E5439144160C,Sydney,Park,263.54,
MR-10829182A8A3C564,Andrea,Estes,414.59,
PS-3E07668B8B4644EA,Malcolm,Walters,177.6,
TMR-037C5EF103E3CBE6,Maia,Ortega,271.42,
TBU-007593E0C390E16F,Alexandria,Delacruz,201.29,
AB&R-FBF425B391C2A8E8,Isabel,Holt,310.46,
TCB&L-85E05BF8E94A4087,Ashlyn,Forbes,366.25,
LL-F04E71CC1B063AB1,Trenton,Mccall,217.5,
BG-AB0E9B3F292A3569,Tatum,Green,265.75,
